Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,raw_data
1679947816.0527635,557,72615,0,GPS1_Frame,42.337401666666665,-71.089615,0.0,0.0,327856.64869133383,4689353.307288893,20:10:15,19,T,
1679947816.3033092,558,72616,0,GPS1_Frame,42.33741666666667,-71.08962333333334,15.800000190734863,1.399999976158142,327856.0030902573,4689354.989795419,20:10:16,19,T,
1679947816.5857368,559,72616,0,GPS1_Frame,42.33741666666667,-71.08962333333334,0.0,0.0,327856.0030902573,4689354.989795419,20:10:16,19,T,
1679947817.3040254,560,72617,0,GPS1_Frame,42.33743166666667,-71.08963,15.699999809265137,1.399999976158142,327855.4947958987,4689356.668927854,20:10:17,19,T,
1679947817.5854685,561,72617,0,GPS1_Frame,42.33743166666667,-71.08963,0.0,0.0,327855.4947958987,4689356.668927854,20:10:17,19,T,
1679947818.287993,562,72618,0,GPS1_Frame,42.33744333333333,-71.089635,15.699999809265137,1.399999976158142,327855.11471229134,4689357.9745448725,20:10:18,19,T,
1679947818.570393,563,72618,0,GPS1_Frame,42.33744333333333,-71.089635,0.0,0.0,327855.11471229134,4689357.9745448725,20:10:18,19,T,
1679947819.287941,564,72619,0,GPS1_Frame,42.33745666666667,-71.08964166666667,15.600000381469727,1.399999976158142,327854.6018704667,4689359.468606746,20:10:19,19,T,
1679947819.5694602,565,72619,0,GPS1_Frame,42.33745666666667,-71.08964166666667,0.0,0.0,327854.6018704667,4689359.468606746,20:10:19,19,T,
1679947820.2872365,566,72620,0,GPS1_Frame,42.337473333333335,-71.08964666666667,15.5,1.399999976158142,327854.2354310933,4689361.329435769,20:10:20,19,T,
1679947821.0369196,567,72620,0,GPS1_Frame,42.337473333333335,-71.08964666666667,0.0,0.0,327854.2354310933,4689361.329435769,20:10:20,19,T,
1679947821.2868185,568,72621,0,GPS1_Frame,42.337493333333335,-71.089655,15.199999809265137,1.399999976158142,327853.60347541526,4689363.567154517,20:10:21,19,T,
1679947821.568746,569,72621,0,GPS1_Frame,42.337493333333335,-71.089655,0.0,0.0,327853.60347541526,4689363.567154517,20:10:21,19,T,
1679947822.2866428,570,72622,0,GPS1_Frame,42.337518333333335,-71.08966333333333,15.0,1.399999976158142,327852.985164194,4689366.360085288,20:10:22,19,T,
1679947822.5682275,571,72622,0,GPS1_Frame,42.337518333333335,-71.08966333333333,0.0,0.0,327852.985164194,4689366.360085288,20:10:22,19,T,
1679947823.286639,572,72623,0,GPS1_Frame,42.33754666666667,-71.089675,14.899999618530273,1.399999976158142,327852.10133733944,4689369.529905905,20:10:23,19,T,
1679947823.568928,573,72623,0,GPS1_Frame,42.33754666666667,-71.089675,0.0,0.0,327852.10133733944,4689369.529905905,20:10:23,19,T,
1679947824.2876842,574,72624,0,GPS1_Frame,42.33757666666666,-71.08968666666667,14.899999618530273,1.399999976158142,327851.22205944906,4689372.884797319,20:10:24,19,T,
1679947824.5699427,575,72624,0,GPS1_Frame,42.33757666666666,-71.08968666666667,0.0,0.0,327851.22205944906,4689372.884797319,20:10:24,19,T,
1679947825.2874322,576,72625,0,GPS1_Frame,42.33761,-71.0897,14.899999618530273,1.399999976158142,327850.2145726979,4689376.613204468,20:10:25,19,T,
1679947826.0369432,577,72625,0,GPS1_Frame,42.33761,-71.0897,0.0,0.0,327850.2145726979,4689376.613204468,20:10:25,19,T,
1679947826.2862935,578,72626,0,GPS1_Frame,42.337645,-71.08971333333334,14.899999618530273,1.399999976158142,327849.2116352868,4689380.526682464,20:10:26,19,T,
1679947826.568634,579,72626,0,GPS1_Frame,42.337645,-71.08971333333334,0.0,0.0,327849.2116352868,4689380.526682464,20:10:26,19,T,
1679947827.2869945,580,72627,0,GPS1_Frame,42.33768166666667,-71.08972666666666,14.899999618530273,1.399999976158142,327848.2132473161,4689384.625231313,20:10:27,19,T,
1679947827.5689945,581,72627,0,GPS1_Frame,42.33768166666667,-71.08972666666666,0.0,0.0,327848.2132473161,4689384.625231313,20:10:27,19,T,
1679947828.2879596,582,72628,0,GPS1_Frame,42.337716666666665,-71.08974,15.0,1.399999976158142,327847.21031250444,4689388.538709709,20:10:28,19,T,
1679947828.5697544,583,72628,0,GPS1_Frame,42.337716666666665,-71.08974,0.0,0.0,327847.21031250444,4689388.538709709,20:10:28,19,T,
1679947829.2870834,584,72629,0,GPS1_Frame,42.33775333333333,-71.08975166666667,15.0,1.399999976158142,327846.3492328712,4689392.633884598,20:10:29,19,T,
1679947829.5695057,585,72629,0,GPS1_Frame,42.33775333333333,-71.08975166666667,0.0,0.0,327846.3492328712,4689392.633884598,20:10:29,19,T,
1679947830.288463,586,72630,0,GPS1_Frame,42.33779,-71.08976166666666,15.0,1.399999976158142,327845.6254600242,4689396.725685263,20:10:30,19,T,
1679947831.037782,587,72630,0,GPS1_Frame,42.33779,-71.08976166666666,0.0,0.0,327845.6254600242,4689396.725685263,20:10:30,19,T,
1679947831.2868567,588,72631,0,GPS1_Frame,42.337828333333334,-71.08977333333333,15.199999809265137,1.399999976158142,327844.76893095544,4689401.005931111,20:10:31,19,T,
1679947831.5689054,589,72631,0,GPS1_Frame,42.337828333333334,-71.08977333333333,0.0,0.0,327844.76893095544,4689401.005931111,20:10:31,19,T,
1679947832.286201,590,72632,0,GPS1_Frame,42.337865,-71.08978333333333,15.5,1.399999976158142,327844.04516027117,4689405.097732044,20:10:32,19,T,
1679947832.568099,591,72632,0,GPS1_Frame,42.337865,-71.08978333333333,0.0,0.0,327844.04516027117,4689405.097732044,20:10:32,19,T,
1679947833.286693,592,72633,0,GPS1_Frame,42.33790166666667,-71.08979333333333,15.899999618530273,1.399999976158142,327843.3213906138,4689409.189533101,20:10:33,19,T,
1679947833.5687892,593,72633,0,GPS1_Frame,42.33790166666667,-71.08979333333333,0.0,0.0,327843.3213906138,4689409.189533101,20:10:33,19,T,
1679947834.286528,594,72634,0,GPS1_Frame,42.337938333333334,-71.08980166666667,16.299999237060547,1.399999976158142,327842.7349272604,4689413.277959837,20:10:34,19,T,
1679947834.5683956,595,72634,0,GPS1_Frame,42.337938333333334,-71.08980166666667,0.0,0.0,327842.7349272604,4689413.277959837,20:10:34,19,T,
1679947835.286232,596,72635,0,GPS1_Frame,42.337975,-71.08981,16.600000381469727,1.399999976158142,327842.1484647762,4689417.366386666,20:10:35,19,T,
1679947836.0351944,597,72635,0,GPS1_Frame,42.337975,-71.08981,0.0,0.0,327842.1484647762,4689417.366386666,20:10:35,19,T,
1679947836.2865424,598,72636,0,GPS1_Frame,42.338008333333335,-71.08981833333333,17.600000381469727,1.399999976158142,327841.552906399,4689421.084672263,20:10:36,19,T,
1679947836.568854,599,72636,0,GPS1_Frame,42.338008333333335,-71.08981833333333,0.0,0.0,327841.552906399,4689421.084672263,20:10:36,19,T,
1679947837.2857466,600,72637,0,GPS1_Frame,42.33804,-71.08982666666667,18.600000381469727,1.399999976158142,327840.95280040416,4689424.617887284,20:10:37,19,T,
1679947837.5676112,601,72637,0,GPS1_Frame,42.33804,-71.08982666666667,0.0,0.0,327840.95280040416,4689424.617887284,20:10:37,19,T,
1679947838.2861888,602,72638,0,GPS1_Frame,42.338071666666664,-71.089835,19.200000762939453,1.399999976158142,327840.35269515164,4689428.151102393,20:10:38,19,T,
1679947838.568274,603,72638,0,GPS1_Frame,42.338071666666664,-71.089835,0.0,0.0,327840.35269515164,4689428.151102393,20:10:38,19,T,
1679947839.285162,604,72639,0,GPS1_Frame,42.33810166666667,-71.08984,19.700000762939453,1.399999976158142,327840.02265203453,4689431.4924979,20:10:39,19,T,
1679947839.5672803,605,72639,0,GPS1_Frame,42.33810166666667,-71.08984,0.0,0.0,327840.02265203453,4689431.4924979,20:10:39,19,T,
1679947840.2856803,606,72640,0,GPS1_Frame,42.33812666666667,-71.089845,20.299999237060547,1.399999976158142,327839.67896400753,4689434.278681444,20:10:40,19,T,
1679947841.0347462,607,72640,0,GPS1_Frame,42.33812666666667,-71.089845,0.0,0.0,327839.67896400753,4689434.278681444,20:10:40,19,T,
1679947841.2855513,608,72641,0,GPS1_Frame,42.33815,-71.08985166666666,20.899999618530273,1.399999976158142,327839.19342306326,4689436.8831688855,20:10:41,19,T,
1679947841.5671935,609,72641,0,GPS1_Frame,42.33815,-71.08985166666666,0.0,0.0,327839.19342306326,4689436.8831688855,20:10:41,19,T,
1679947842.286685,610,72642,0,GPS1_Frame,42.33817166666667,-71.08985833333334,21.399999618530273,1.399999976158142,327838.70333407156,4689439.302585713,20:10:42,19,T,
1679947842.5688224,611,72642,0,GPS1_Frame,42.33817166666667,-71.08985833333334,0.0,0.0,327838.70333407156,4689439.302585713,20:10:42,19,T,
1679947843.2865613,612,72643,0,GPS1_Frame,42.33819833333333,-71.089865,21.799999237060547,1.399999976158142,327838.2268909796,4689442.277214601,20:10:43,19,T,
1679947843.5685935,613,72643,0,GPS1_Frame,42.33819833333333,-71.089865,0.0,0.0,327838.2268909796,4689442.277214601,20:10:43,19,T,
1679947844.2856886,614,72644,0,GPS1_Frame,42.33823,-71.089875,22.200000762939453,1.399999976158142,327837.4894846633,4689445.813804686,20:10:44,19,T,
1679947844.5684593,615,72644,0,GPS1_Frame,42.33823,-71.089875,0.0,0.0,327837.4894846633,4689445.813804686,20:10:44,19,T,
1679947845.2868807,616,72645,0,GPS1_Frame,42.338265,-71.08988666666667,22.700000762939453,1.399999976158142,327836.6238717607,4689449.723910819,20:10:45,19,T,
1679947846.036475,617,72645,0,GPS1_Frame,42.338265,-71.08988666666667,0.0,0.0,327836.6238717607,4689449.723910819,20:10:45,19,T,
1679947846.2874024,618,72646,0,GPS1_Frame,42.338303333333336,-71.0899,23.399999618530273,1.399999976158142,327835.6300526733,4689454.007533062,20:10:46,19,T,
1679947846.5692823,619,72646,0,GPS1_Frame,42.338303333333336,-71.0899,0.0,0.0,327835.6300526733,4689454.007533062,20:10:46,19,T,
1679947847.2863853,620,72647,0,GPS1_Frame,42.338345,-71.08991833333333,23.899999618530273,1.399999976158142,327834.23341906804,4689458.671420763,20:10:47,19,T,
1679947847.5679097,621,72647,0,GPS1_Frame,42.338345,-71.08991833333333,0.0,0.0,327834.23341906804,4689458.671420763,20:10:47,19,T,
1679947848.2870195,622,72648,0,GPS1_Frame,42.33839,-71.08993833333334,24.399999618530273,1.399999976158142,327832.70858060016,4689463.708824852,20:10:48,19,T,
1679947848.5712843,623,72648,0,GPS1_Frame,42.33839,-71.08993833333334,0.0,0.0,327832.70858060016,4689463.708824852,20:10:48,19,T,
1679947849.286749,624,72649,0,GPS1_Frame,42.338438333333336,-71.08996,24.700000762939453,1.399999976158142,327831.05553785467,4689469.119745433,20:10:49,19,T,
1679947849.571062,625,72649,0,GPS1_Frame,42.338438333333336,-71.08996,0.0,0.0,327831.05553785467,4689469.119745433,20:10:49,19,T,
1679947850.2872183,626,72650,0,GPS1_Frame,42.33848666666667,-71.08998166666667,25.100000381469727,1.399999976158142,327829.4024979678,4689474.530666524,20:10:50,19,T,
1679947851.0388558,627,72650,0,GPS1_Frame,42.33848666666667,-71.08998166666667,0.0,0.0,327829.4024979678,4689474.530666524,20:10:50,19,T,
1679947851.2863476,628,72651,0,GPS1_Frame,42.33853666666667,-71.09000333333333,25.399999618530273,1.399999976158142,327827.7540097701,4689480.126658803,20:10:51,19,T,
1679947851.570539,629,72651,0,GPS1_Frame,42.33853666666667,-71.09000333333333,0.0,0.0,327827.7540097701,4689480.126658803,20:10:51,19,T,
1679947852.3022141,630,72652,0,GPS1_Frame,42.338585,-71.09002833333334,25.399999618530273,1.399999976158142,327825.8263679162,4689485.544330545,20:10:52,19,T,
1679947852.5865602,631,72652,0,GPS1_Frame,42.338585,-71.09002833333334,0.0,0.0,327825.8263679162,4689485.544330545,20:10:52,19,T,
1679947853.3025532,632,72653,0,GPS1_Frame,42.338633333333334,-71.090055,25.600000381469727,1.399999976158142,327823.7614255826,4689490.9653778095,20:10:53,19,T,
1679947853.58692,633,72653,0,GPS1_Frame,42.338633333333334,-71.090055,0.0,0.0,327823.7614255826,4689490.9653778095,20:10:53,19,T,
1679947854.2862635,634,72654,0,GPS1_Frame,42.338681666666666,-71.09007666666666,25.600000381469727,1.399999976158142,327822.10839770746,4689496.376301113,20:10:54,19,T,
1679947854.5707257,635,72654,0,GPS1_Frame,42.338681666666666,-71.09007666666666,0.0,0.0,327822.10839770746,4689496.376301113,20:10:54,19,T,
1679947855.2861354,636,72655,0,GPS1_Frame,42.33873,-71.0901,25.799999237060547,1.399999976158142,327820.31806913833,4689501.790599861,20:10:55,19,T,
1679947856.0377097,637,72655,0,GPS1_Frame,42.33873,-71.0901,0.0,0.0,327820.31806913833,4689501.790599861,20:10:55,19,T,
1679947856.286109,638,72656,0,GPS1_Frame,42.33878166666667,-71.090125,26.100000381469727,1.399999976158142,327818.3995384268,4689507.578415547,20:10:56,19,T,
1679947856.5702963,639,72656,0,GPS1_Frame,42.33878166666667,-71.090125,0.0,0.0,327818.3995384268,4689507.578415547,20:10:56,19,T,
1679947857.3036382,640,72657,0,GPS1_Frame,42.338835,-71.09014833333333,25.899999618530273,1.399999976158142,327816.6228637302,4689513.547927571,20:10:57,19,T,
1679947857.5879045,641,72657,0,GPS1_Frame,42.338835,-71.09014833333333,0.0,0.0,327816.6228637302,4689513.547927571,20:10:57,19,T,
1679947858.3032043,642,72658,0,GPS1_Frame,42.33889,-71.09017333333334,25.700000762939453,1.399999976158142,327814.71343845583,4689519.705885937,20:10:58,19,T,
1679947858.587475,643,72658,0,GPS1_Frame,42.33889,-71.09017333333334,0.0,0.0,327814.71343845583,4689519.705885937,20:10:58,19,T,
1679947859.287074,644,72659,0,GPS1_Frame,42.338945,-71.0902,25.799999237060547,1.399999976158142,327812.66671385185,4689525.8672200795,20:10:59,19,T,
1679947859.571308,645,72659,0,GPS1_Frame,42.338945,-71.0902,0.0,0.0,327812.66671385185,4689525.8672200795,20:10:59,19,T,
1679947860.3038938,646,72660,0,GPS1_Frame,42.339,-71.09022666666667,25.399999618530273,1.399999976158142,327810.61999323615,4689532.028554981,20:11:0,19,T,
1679947861.0557358,647,72660,0,GPS1_Frame,42.339,-71.09022666666667,0.0,0.0,327810.61999323615,4689532.028554981,20:11:0,19,T,
1679947861.304126,648,72661,0,GPS1_Frame,42.339055,-71.090255,25.100000381469727,1.399999976158142,327808.4359737693,4689538.193265832,20:11:1,19,T,
1679947861.5879784,649,72661,0,GPS1_Frame,42.339055,-71.090255,0.0,0.0,327808.4359737693,4689538.193265832,20:11:1,19,T,
1679947862.303219,650,72662,0,GPS1_Frame,42.339108333333336,-71.090285,25.0,1.399999976158142,327806.1101063092,4689544.176282072,20:11:2,19,T,
1679947862.5877712,651,72662,0,GPS1_Frame,42.339108333333336,-71.090285,0.0,0.0,327806.1101063092,4689544.176282072,20:11:2,19,T,
1679947863.2867987,652,72663,0,GPS1_Frame,42.33916333333333,-71.090315,24.399999618530273,1.399999976158142,327803.7887927422,4689550.344369955,20:11:3,19,T,
1679947863.5710936,653,72663,0,GPS1_Frame,42.33916333333333,-71.090315,0.0,0.0,327803.7887927422,4689550.344369955,20:11:3,19,T,
1679947864.30307,654,72664,0,GPS1_Frame,42.339215,-71.09034166666666,24.100000381469727,1.399999976158142,327801.73298937065,4689556.135566707,20:11:4,19,T,
1679947864.587362,655,72664,0,GPS1_Frame,42.339215,-71.09034166666666,0.0,0.0,327801.73298937065,4689556.135566707,20:11:4,19,T,
1679947865.2880034,656,72665,0,GPS1_Frame,42.33926666666667,-71.09036833333333,23.600000381469727,1.399999976158142,327799.67718973843,4689561.926764212,20:11:5,19,T,
1679947866.0400643,657,72665,0,GPS1_Frame,42.33926666666667,-71.09036833333333,0.0,0.0,327799.67718973843,4689561.926764212,20:11:5,19,T,
1679947866.3050585,658,72666,0,GPS1_Frame,42.339315,-71.09039333333334,23.399999618530273,1.399999976158142,327797.7495966171,4689567.3444456365,20:11:6,19,T,
1679947866.5892766,659,72666,0,GPS1_Frame,42.339315,-71.09039333333334,0.0,0.0,327797.7495966171,4689567.3444456365,20:11:6,19,T,
1679947867.3016841,660,72667,0,GPS1_Frame,42.33935666666667,-71.09041666666667,23.299999237060547,1.399999976158142,327795.9411097369,4689572.018469434,20:11:7,19,T,
1679947867.584141,661,72667,0,GPS1_Frame,42.33935666666667,-71.09041666666667,0.0,0.0,327795.9411097369,4689572.018469434,20:11:7,19,T,
1679947868.300962,662,72668,0,GPS1_Frame,42.339391666666664,-71.09043666666666,23.5,1.399999976158142,327794.3890302859,4689575.9454599805,20:11:8,19,T,
1679947868.5830176,663,72668,0,GPS1_Frame,42.339391666666664,-71.09043666666666,0.0,0.0,327794.3890302859,4689575.9454599805,20:11:8,19,T,
1679947869.2861557,664,72669,0,GPS1_Frame,42.33941,-71.09044833333333,23.700000762939453,1.399999976158142,327793.4779641327,4689578.004866271,20:11:9,19,T,
1679947869.5677042,665,72669,0,GPS1_Frame,42.33941,-71.09044833333333,0.0,0.0,327793.4779641327,4689578.004866271,20:11:9,19,T,
1679947870.2863193,666,72670,0,GPS1_Frame,42.339415,-71.09045333333333,23.899999618530273,1.399999976158142,327793.07970757846,4689578.570204936,20:11:10,19,T,
1679947871.0310707,667,72670,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:10,19,T,
1679947871.2854605,668,72671,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:11,19,T,
1679947871.5677981,669,72671,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:11,19,T,
1679947872.2862024,670,72672,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:12,19,T,
1679947872.5683117,671,72672,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:12,19,T,
1679947873.2879667,672,72673,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:13,19,T,
1679947873.569989,673,72673,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:13,19,T,
1679947874.2877243,674,72674,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:14,19,T,
1679947874.5699325,675,72674,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:14,19,T,
1679947875.2869246,676,72675,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:15,19,T,
1679947876.0319936,677,72675,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:15,19,T,
1679947876.2868176,678,72676,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:16,19,T,
1679947876.5689673,679,72676,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:16,19,T,
1679947877.287593,680,72677,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:17,19,T,
1679947877.569683,681,72677,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:17,19,T,
1679947878.2889621,682,72678,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:18,19,T,
1679947878.5712187,683,72678,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:18,19,T,
1679947879.286991,684,72679,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:19,19,T,
1679947879.5688527,685,72679,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:19,19,T,
1679947880.2873,686,72680,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:20,19,T,
1679947881.036619,687,72680,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:20,19,T,
1679947881.2882779,688,72681,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:21,19,T,
1679947881.5706184,689,72681,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:21,19,T,
1679947882.2886424,690,72682,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:22,19,T,
1679947882.5704849,691,72682,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:22,19,T,
1679947883.2893903,692,72683,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:23,19,T,
1679947883.5717738,693,72683,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:23,19,T,
1679947884.2887523,694,72684,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:24,19,T,
1679947884.5711305,695,72684,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:24,19,T,
1679947885.2882943,696,72685,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:25,19,T,
1679947886.0368369,697,72685,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:25,19,T,
1679947886.2881415,698,72686,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:26,19,T,
1679947886.5706162,699,72686,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:26,19,T,
1679947887.2875683,700,72687,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:27,19,T,
1679947887.5697334,701,72687,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:27,19,T,
1679947888.287353,702,72688,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:28,19,T,
1679947888.569523,703,72688,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:28,19,T,
1679947889.2894347,704,72689,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:29,19,T,
1679947889.5718095,705,72689,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:29,19,T,
1679947890.2889419,706,72690,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:30,19,T,
1679947891.0336928,707,72690,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:30,19,T,
1679947891.2878199,708,72691,0,GPS1_Frame,42.339415,-71.09045333333333,23.799999237060547,1.399999976158142,327793.07970757846,4689578.570204936,20:11:31,19,T,
1679947891.5700452,709,72691,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:31,19,T,
1679947892.2876117,710,72692,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:32,19,T,
1679947892.5696743,711,72692,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:32,19,T,
1679947893.2878141,712,72693,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:33,19,T,
1679947893.570381,713,72693,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:33,19,T,
1679947894.2883186,714,72694,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:34,19,T,
1679947894.570749,715,72694,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:34,19,T,
1679947895.2874322,716,72695,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:35,19,T,
1679947896.0321593,717,72695,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:35,19,T,
1679947896.2889006,718,72696,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:36,19,T,
1679947896.5713341,719,72696,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:36,19,T,
1679947897.2882035,720,72697,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:37,19,T,
1679947897.5704951,721,72697,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:37,19,T,
1679947898.2879004,722,72698,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:38,19,T,
1679947898.570457,723,72698,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:38,19,T,
1679947899.2875865,724,72699,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:39,19,T,
1679947899.569734,725,72699,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:39,19,T,
1679947900.288026,726,72700,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:40,19,T,
1679947901.0326595,727,72700,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:40,19,T,
1679947901.2879755,728,72701,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:41,19,T,
1679947901.5701015,729,72701,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:41,19,T,
1679947902.288648,730,72702,0,GPS1_Frame,42.339415,-71.09045333333333,23.700000762939453,1.399999976158142,327793.07970757846,4689578.570204936,20:11:42,19,T,
1679947902.5708807,731,72702,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:42,19,T,
1679947903.3032787,732,72703,0,GPS1_Frame,42.339415,-71.09045333333333,23.600000381469727,1.399999976158142,327793.07970757846,4689578.570204936,20:11:43,19,T,
1679947903.5855117,733,72703,0,GPS1_Frame,42.339415,-71.09045333333333,0.0,0.0,327793.07970757846,4689578.570204936,20:11:43,19,T,
1679947904.3029993,734,72704,0,GPS1_Frame,42.339415,-71.09045333333333,23.600000381469727,1.399999976158142,327793.07970757846,4689578.570204936,20:11:44,19,T,
